画像,ラベル
"[[[0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725],
  ...,
  [0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725]],

 [[0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725],
  ...,
  [0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725]],

 [[0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725],
  ...,
  [0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725]],

 ...,

 [[0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725],
  ...,
  [0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725]],

 [[0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725],
  ...,
  [0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725]],

 [[0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725],
  ...,
  [0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725],
  [0.87843137, 0.85882353, 0.04313725]]]","(224, 219, 11)"
"[[[0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157],
  ...,
  [0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157]],

 [[0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157],
  ...,
  [0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157]],

 [[0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157],
  ...,
  [0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157]],

 ...,

 [[0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157],
  ...,
  [0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157]],

 [[0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157],
  ...,
  [0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157]],

 [[0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157],
  ...,
  [0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157],
  [0.24705882, 0.36862745, 0.40392157]]]","(63, 94, 103)"
"[[[0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ],
  ...,
  [0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ]],

 [[0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ],
  ...,
  [0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ]],

 [[0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ],
  ...,
  [0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ]],

 ...,

 [[0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ],
  ...,
  [0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ]],

 [[0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ],
  ...,
  [0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ]],

 [[0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ],
  ...,
  [0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ],
  [0.04313725, 0.41960784, 0.7372549 ]]]","(11, 107, 188)"
"[[[0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902],
  ...,
  [0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902]],

 [[0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902],
  ...,
  [0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902]],

 [[0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902],
  ...,
  [0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902]],

 ...,

 [[0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902],
  ...,
  [0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902]],

 [[0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902],
  ...,
  [0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902]],

 [[0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902],
  ...,
  [0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902],
  [0.31764706, 0.34117647, 0.97254902]]]","(81, 87, 248)"
"[[[0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706],
  ...,
  [0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706]],

 [[0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706],
  ...,
  [0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706]],

 [[0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706],
  ...,
  [0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706]],

 ...,

 [[0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706],
  ...,
  [0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706]],

 [[0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706],
  ...,
  [0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706]],

 [[0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706],
  ...,
  [0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706],
  [0.81176471, 0.8627451 , 0.11764706]]]","(207, 220, 30)"
"[[[0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294],
  ...,
  [0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294]],

 [[0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294],
  ...,
  [0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294]],

 [[0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294],
  ...,
  [0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294]],

 ...,

 [[0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294],
  ...,
  [0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294]],

 [[0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294],
  ...,
  [0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294]],

 [[0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294],
  ...,
  [0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294],
  [0.32156863, 0.28235294, 0.28235294]]]","(82, 72, 72)"
"[[[0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706],
  ...,
  [0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706]],

 [[0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706],
  ...,
  [0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706]],

 [[0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706],
  ...,
  [0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706]],

 ...,

 [[0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706],
  ...,
  [0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706]],

 [[0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706],
  ...,
  [0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706]],

 [[0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706],
  ...,
  [0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706],
  [0.03921569, 0.50196078, 0.91764706]]]","(10, 128, 234)"
"[[[0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373],
  ...,
  [0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373]],

 [[0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373],
  ...,
  [0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373]],

 [[0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373],
  ...,
  [0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373]],

 ...,

 [[0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373],
  ...,
  [0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373]],

 [[0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373],
  ...,
  [0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373]],

 [[0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373],
  ...,
  [0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373],
  [0.16862745, 0.44705882, 0.98431373]]]","(43, 114, 251)"
"[[[0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ],
  ...,
  [0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ]],

 [[0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ],
  ...,
  [0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ]],

 [[0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ],
  ...,
  [0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ]],

 ...,

 [[0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ],
  ...,
  [0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ]],

 [[0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ],
  ...,
  [0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ]],

 [[0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ],
  ...,
  [0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ],
  [0.        , 0.39607843, 0.1254902 ]]]","(0, 101, 32)"
"[[[0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392],
  ...,
  [0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392]],

 [[0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392],
  ...,
  [0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392]],

 [[0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392],
  ...,
  [0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392]],

 ...,

 [[0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392],
  ...,
  [0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392]],

 [[0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392],
  ...,
  [0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392]],

 [[0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392],
  ...,
  [0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392],
  [0.21960784, 0.85098039, 0.50980392]]]","(56, 217, 130)"
"[[[0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451],
  ...,
  [0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451]],

 [[0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451],
  ...,
  [0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451]],

 [[0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451],
  ...,
  [0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451]],

 ...,

 [[0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451],
  ...,
  [0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451]],

 [[0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451],
  ...,
  [0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451]],

 [[0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451],
  ...,
  [0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451],
  [0.65882353, 0.01176471, 0.88627451]]]","(168, 3, 226)"
"[[[0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725],
  ...,
  [0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725]],

 [[0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725],
  ...,
  [0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725]],

 [[0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725],
  ...,
  [0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725]],

 ...,

 [[0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725],
  ...,
  [0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725]],

 [[0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725],
  ...,
  [0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725]],

 [[0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725],
  ...,
  [0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725],
  [0.45882353, 0.83529412, 0.44313725]]]","(117, 213, 113)"
"[[[0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118],
  ...,
  [0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118]],

 [[0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118],
  ...,
  [0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118]],

 [[0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118],
  ...,
  [0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118]],

 ...,

 [[0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118],
  ...,
  [0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118]],

 [[0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118],
  ...,
  [0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118]],

 [[0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118],
  ...,
  [0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118],
  [0.94117647, 0.90588235, 0.55294118]]]","(240, 231, 141)"
"[[[0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275],
  ...,
  [0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275]],

 [[0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275],
  ...,
  [0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275]],

 [[0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275],
  ...,
  [0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275]],

 ...,

 [[0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275],
  ...,
  [0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275]],

 [[0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275],
  ...,
  [0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275]],

 [[0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275],
  ...,
  [0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275],
  [0.8       , 0.25882353, 0.55686275]]]","(204, 66, 142)"
"[[[0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863],
  ...,
  [0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863]],

 [[0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863],
  ...,
  [0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863]],

 [[0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863],
  ...,
  [0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863]],

 ...,

 [[0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863],
  ...,
  [0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863]],

 [[0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863],
  ...,
  [0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863]],

 [[0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863],
  ...,
  [0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863],
  [0.41176471, 0.03529412, 0.12156863]]]","(105, 9, 31)"
